scenario,h_m,section,T_a_c,T_p_c,X_db,Y_kg_kg_da,RH_a_pct,dX_dh,dY_dh,dT_p_dh,dH_h_dh_model,dH_h_dh_sensible_only,dH_particle_sensible_dh,dH_particle_liquid_dh,dH_q_loss_dh,dT_a_dh_model,dT_a_dh_sensible_only,cp_air_j_kg_da_k,liquid_term_share_of_dH_pct
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.4890282131661445,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.5021943573667715,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.5153605015673985,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.5285266457680255,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.5416927899686526,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.5548589341692796,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.568025078369906,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.581191222570533,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.59435736677116,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.607523510971787,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.620689655172414,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.633855799373041,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.647021943573668,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.660188087774295,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.673354231974922,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.686520376175549,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.6996865203761757,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.7128526645768027,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.7260188087774297,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.7391849529780568,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.7523510971786838,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.7655172413793108,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.7786833855799378,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.7918495297805648,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.805015673981192,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.818181818181819,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.8313479623824453,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.8445141065830724,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.8576802507836994,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.8708463949843264,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.8840125391849534,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.8971786833855804,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.9103448275862074,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.9235109717868344,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.9366771159874614,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.9498432601880884,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.963009404388715,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.976175548589342,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,3.989341692789969,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,4.002507836990596,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,4.015673981191223,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,4.0288401253918495,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,4.042006269592477,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,4.055172413793104,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,4.068338557993731,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,4.081504702194358,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,4.094670846394985,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,4.107836990595612,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,4.121003134796239,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,4.134169278996866,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,4.147335423197493,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,4.16050156739812,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,4.173667711598746,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,4.186833855799374,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,4.2,outlet_duct,92.04287321789161,92.04287321789161,0.022735134840941636,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
